"Datum,""Ticket Nummer"",""Knop Keuze"",""Balie"",""Tijd Start"",""Tijd Aangenomen"",""Wachttijd in sec"""
"2023-10-16,""185"",""1"",""5"",""14:32:04"",""14:33:49"",""105"""
"2023-10-16,""186"",""1"",""5"",""14:33:33"",""14:35:39"",""126"""
"2023-10-16,""187"",""1"",""5"",""14:34:40"",""14:38:04"",""204"""
"2023-10-16,""188"",""1"",""5"",""14:37:57"",""14:39:14"",""77"""
"2023-10-16,""189"",""1"",""5"",""14:42:31"",""14:42:47"",""16"""
"2023-10-16,""190"",""1"",""5"",""14:50:20"",""14:50:45"",""25"""
"2023-10-16,""191"",""1"",""5"",""14:52:33"",""14:52:46"",""13"""
"2023-10-16,""192"",""1"",""5"",""14:54:04"",""14:55:00"",""56"""
"2023-10-16,""193"",""1"",""4"",""14:54:14"",""14:55:21"",""67"""
"2023-10-16,""194"",""1"",""5"",""14:55:14"",""14:56:32"",""78"""
"2023-10-16,""195"",""1"",""4"",""14:56:20"",""14:56:44"",""24"""
"2023-10-16,""196"",""1"",""4"",""14:56:48"",""14:58:10"",""82"""
"2023-10-16,""197"",""1"",""5"",""14:57:46"",""14:58:14"",""28"""
"2023-10-16,""198"",""1"",""4"",""14:59:57"",""15:01:05"",""68"""
"2023-10-16,""199"",""1"",""3"",""15:00:59"",""15:01:30"",""31"""
"2023-10-16,""200"",""1"",""4"",""15:02:06"",""15:02:15"",""9"""
"2023-10-16,""201"",""1"",""4"",""15:02:35"",""15:03:51"",""76"""
"2023-10-16,""202"",""1"",""4"",""15:07:37"",""15:07:50"",""13"""
"2023-10-16,""203"",""1"",""4"",""15:07:54"",""15:09:42"",""108"""
"2023-10-16,""204"",""1"",""5"",""15:08:03"",""15:10:09"",""126"""
"2023-10-16,""205"",""1"",""3"",""15:08:55"",""15:10:25"",""90"""
"2023-10-16,""206"",""1"",""5"",""15:09:11"",""15:11:11"",""120"""
"2023-10-16,""207"",""1"",""3"",""15:10:41"",""15:12:21"",""100"""
"2023-10-16,""208"",""1"",""5"",""15:11:46"",""15:13:36"",""110"""
"2023-10-16,""209"",""1"",""5"",""15:12:12"",""15:15:21"",""189"""
"2023-10-16,""210"",""1"",""4"",""15:12:20"",""15:15:39"",""199"""
"2023-10-16,""211"",""1"",""5"",""15:12:29"",""15:18:00"",""331"""
"2023-10-16,""212"",""1"",""3"",""15:22:35"",""15:24:08"",""93"""
"2023-10-16,""213"",""1"",""5"",""15:22:57"",""15:24:56"",""119"""
"2023-10-16,""214"",""1"",""3"",""15:23:06"",""15:26:31"",""205"""
"2023-10-16,""215"",""1"",""5"",""15:23:15"",""15:27:14"",""239"""
"2023-10-16,""216"",""1"",""5"",""15:27:52"",""15:27:58"",""6"""
"2023-10-16,""217"",""1"",""3"",""15:29:29"",""15:30:15"",""46"""
"2023-10-16,""218"",""1"",""5"",""15:33:57"",""15:35:49"",""112"""
"2023-10-16,""219"",""1"",""5"",""15:35:21"",""15:37:30"",""129"""
"2023-10-16,""220"",""1"",""5"",""15:37:30"",""15:40:50"",""200"""
"2023-10-16,""221"",""1"",""3"",""15:39:51"",""15:43:00"",""189"""
"2023-10-16,""222"",""1"",""5"",""15:40:49"",""15:44:46"",""237"""
"2023-10-16,""223"",""1"",""3"",""15:43:52"",""15:46:47"",""175"""
"2023-10-16,""224"",""1"",""3"",""15:49:58"",""15:50:45"",""47"""
"2023-10-16,""225"",""1"",""5"",""15:51:04"",""15:51:23"",""19"""
"2023-10-16,""226"",""1"",""4"",""15:54:04"",""15:55:03"",""59"""
"2023-10-16,""227"",""1"",""5"",""15:57:36"",""15:57:43"",""7"""
"2023-10-16,""228"",""1"",""3"",""15:57:56"",""16:00:32"",""156"""
"2023-10-16,""229"",""1"",""5"",""16:02:09"",""16:06:22"",""253"""
"2023-10-16,""230"",""1"",""4"",""16:10:50"",""16:13:18"",""148"""
"2023-10-16,""231"",""1"",""5"",""16:23:30"",""16:25:14"",""104"""
"2023-10-16,""232"",""1"",""4"",""16:26:30"",""16:28:49"",""139"""
"2023-10-16,""233"",""1"",""4"",""16:29:21"",""16:33:04"",""223"""
"2023-10-16,""234"",""1"",""4"",""16:33:04"",""16:36:39"",""215"""
"2023-10-16,""235"",""1"",""5"",""16:36:37"",""16:39:03"",""146"""
"2023-10-16,""236"",""1"",""3"",""16:36:45"",""16:40:23"",""218"""
"2023-10-16,""237"",""1"",""3"",""16:37:44"",""16:42:39"",""295"""
"2023-10-16,""238"",""1"",""4"",""16:42:41"",""16:45:21"",""160"""
"2023-10-16,""239"",""1"",""3"",""16:42:51"",""16:48:08"",""317"""
"2023-10-16,""240"",""1"",""5"",""16:50:39"",""16:50:58"",""19"""
"2023-10-16,""241"",""1"",""5"",""16:50:49"",""16:52:16"",""87"""
"2023-10-16,""242"",""1"",""5"",""16:58:02"",""16:59:37"",""95"""
"2023-10-16,""243"",""1"",""4"",""16:59:32"",""17:03:05"",""213"""
"2023-10-16,""244"",""1"",""4"",""17:06:22"",""17:06:59"",""37"""
"2023-10-16,""245"",""1"",""4"",""17:06:31"",""17:08:07"",""96"""
"2023-10-16,""246"",""1"",""5"",""17:09:30"",""17:09:43"",""13"""
"2023-10-16,""247"",""1"",""4"",""17:11:27"",""17:14:12"",""165"""
"2023-10-16,""248"",""1"",""4"",""17:11:37"",""17:14:54"",""197"""
"2023-10-16,""249"",""1"",""5"",""17:15:23"",""17:15:44"",""21"""
"2023-10-16,""250"",""1"",""5"",""17:16:19"",""17:16:35"",""16"""
"2023-10-16,""251"",""1"",""4"",""17:17:01"",""17:19:41"",""160"""
"2023-10-16,""252"",""1"",""4"",""17:20:50"",""17:26:20"",""330"""
"2023-10-16,""253"",""1"",""3"",""17:23:06"",""17:27:56"",""290"""
"2023-10-16,""254"",""1"",""4"",""17:26:10"",""17:29:27"",""197"""
"2023-10-16,""255"",""1"",""3"",""17:27:23"",""17:29:57"",""154"""
"2023-10-16,""256"",""1"",""4"",""17:28:05"",""17:31:23"",""198"""
"2023-10-16,""257"",""1"",""4"",""17:29:26"",""17:32:52"",""206"""
"2023-10-16,""258"",""1"",""3"",""17:30:24"",""17:34:46"",""262"""
"2023-10-16,""259"",""1"",""4"",""17:36:50"",""17:38:46"",""116"""
"2023-10-16,""260"",""1"",""4"",""17:45:28"",""17:46:39"",""71"""
"2023-10-16,""261"",""1"",""4"",""17:48:45"",""17:49:33"",""48"""
"2023-10-16,""262"",""1"",""4"",""17:51:56"",""17:52:06"",""10"""
"2023-10-17,""101"",""1"",""3"",""08:29:49"",""08:30:11"",""22"""
"2023-10-17,""102"",""1"",""5"",""08:50:16"",""08:50:46"",""30"""
"2023-10-17,""103"",""1"",""5"",""09:09:32"",""09:12:20"",""168"""
"2023-10-17,""104"",""1"",""4"",""09:12:07"",""09:14:38"",""151"""
"2023-10-17,""105"",""1"",""4"",""09:14:12"",""09:16:07"",""115"""
"2023-10-17,""106"",""1"",""5"",""09:14:39"",""09:17:42"",""183"""
"2023-10-17,""107"",""1"",""5"",""09:32:06"",""09:32:43"",""37"""
"2023-10-17,""108"",""1"",""5"",""09:33:13"",""09:36:04"",""171"""
"2023-10-17,""109"",""1"",""5"",""09:46:33"",""09:46:55"",""22"""
"2023-10-17,""110"",""1"",""5"",""10:04:10"",""10:05:05"",""55"""
"2023-10-17,""111"",""1"",""4"",""10:30:19"",""10:30:41"",""22"""
"2023-10-17,""112"",""1"",""4"",""10:40:10"",""10:41:34"",""84"""
"2023-10-17,""113"",""1"",""4"",""10:40:48"",""10:45:47"",""299"""
"2023-10-17,""114"",""1"",""5"",""10:46:17"",""10:47:17"",""60"""
"2023-10-17,""115"",""1"",""5"",""10:46:27"",""10:48:59"",""152"""
"2023-10-17,""116"",""1"",""5"",""10:55:12"",""10:56:00"",""48"""
"2023-10-17,""117"",""1"",""3"",""10:58:14"",""11:01:14"",""180"""
"2023-10-17,""118"",""1"",""5"",""10:59:06"",""11:01:37"",""151"""
"2023-10-17,""119"",""1"",""4"",""11:02:42"",""11:03:12"",""30"""
"2023-10-17,""120"",""1"",""5"",""11:08:13"",""11:10:56"",""163"""
"2023-10-17,""121"",""1"",""5"",""11:22:58"",""11:24:28"",""90"""
"2023-10-17,""122"",""1"",""5"",""11:26:27"",""11:26:41"",""14"""
"2023-10-17,""123"",""1"",""5"",""11:34:45"",""11:34:50"",""5"""
"2023-10-17,""124"",""1"",""5"",""11:40:37"",""11:41:09"",""32"""
"2023-10-17,""125"",""1"",""5"",""11:41:21"",""11:42:28"",""67"""
"2023-10-17,""126"",""1"",""5"",""11:42:10"",""11:46:30"",""260"""
"2023-10-17,""127"",""1"",""5"",""11:49:23"",""11:50:38"",""75"""
"2023-10-17,""128"",""1"",""3"",""11:50:34"",""11:52:24"",""110"""
"2023-10-17,""129"",""1"",""3"",""11:51:35"",""11:53:31"",""116"""
"2023-10-17,""130"",""1"",""5"",""11:52:46"",""11:55:21"",""155"""
"2023-10-17,""131"",""1"",""5"",""12:00:57"",""12:01:35"",""38"""
"2023-10-17,""132"",""1"",""5"",""12:06:03"",""12:06:48"",""45"""
"2023-10-17,""133"",""1"",""5"",""12:15:06"",""12:16:39"",""93"""
"2023-10-17,""134"",""1"",""5"",""12:17:38"",""12:18:42"",""64"""
"2023-10-17,""135"",""1"",""5"",""12:22:18"",""12:22:35"",""17"""
"2023-10-17,""136"",""1"",""4"",""12:22:26"",""12:26:11"",""225"""
"2023-10-17,""137"",""1"",""5"",""12:24:57"",""12:27:36"",""159"""
"2023-10-17,""138"",""1"",""5"",""12:26:07"",""12:29:37"",""210"""
"2023-10-17,""139"",""1"",""4"",""12:34:13"",""12:34:42"",""29"""
"2023-10-17,""140"",""1"",""5"",""12:38:59"",""12:39:52"",""53"""
"2023-10-17,""141"",""1"",""5"",""12:45:37"",""12:46:03"",""26"""
"2023-10-17,""142"",""1"",""5"",""12:51:35"",""12:54:01"",""146"""
"2023-10-17,""143"",""1"",""5"",""12:55:54"",""12:56:02"",""8"""
"2023-10-17,""144"",""1"",""5"",""13:06:30"",""13:06:45"",""15"""
"2023-10-17,""145"",""1"",""5"",""13:06:45"",""13:07:30"",""45"""
"2023-10-17,""146"",""1"",""5"",""13:06:58"",""13:08:57"",""119"""
"2023-10-17,""147"",""1"",""5"",""13:09:56"",""13:11:27"",""91"""
"2023-10-17,""148"",""1"",""5"",""13:12:36"",""13:13:33"",""57"""
"2023-10-17,""149"",""1"",""4"",""13:13:02"",""13:14:24"",""82"""
"2023-10-17,""150"",""1"",""5"",""13:13:41"",""13:16:52"",""191"""
"2023-10-17,""151"",""1"",""3"",""13:14:21"",""13:17:01"",""160"""
"2023-10-17,""152"",""1"",""5"",""13:15:28"",""13:17:39"",""131"""
"2023-10-17,""153"",""1"",""5"",""13:18:34"",""13:19:08"",""34"""
"2023-10-17,""154"",""1"",""5"",""13:20:31"",""13:20:45"",""14"""
"2023-10-17,""155"",""1"",""5"",""13:21:37"",""13:21:49"",""12"""
"2023-10-17,""156"",""1"",""5"",""13:22:29"",""13:22:33"",""4"""
"2023-10-17,""157"",""1"",""5"",""13:24:36"",""13:25:42"",""66"""
"2023-10-17,""158"",""1"",""5"",""13:29:09"",""13:29:21"",""12"""
"2023-10-17,""159"",""1"",""5"",""13:37:27"",""13:37:46"",""19"""
"2023-10-17,""160"",""1"",""5"",""13:38:43"",""13:38:58"",""15"""
"2023-10-17,""161"",""1"",""5"",""13:45:22"",""13:45:27"",""5"""
"2023-10-17,""162"",""1"",""5"",""13:49:33"",""13:50:03"",""30"""
"2023-10-17,""163"",""1"",""4"",""13:49:42"",""13:51:42"",""120"""
"2023-10-17,""164"",""1"",""5"",""13:50:06"",""13:54:25"",""259"""
"2023-10-17,""165"",""1"",""5"",""13:55:26"",""13:55:33"",""7"""
"2023-10-17,""166"",""1"",""4"",""13:57:07"",""13:59:24"",""137"""
"2023-10-17,""167"",""1"",""4"",""13:58:25"",""14:00:05"",""100"""
"2023-10-17,""168"",""1"",""4"",""14:09:55"",""14:10:03"",""8"""
"2023-10-17,""169"",""1"",""5"",""14:14:52"",""14:15:14"",""22"""
"2023-10-17,""170"",""1"",""4"",""14:20:24"",""14:20:31"",""7"""
"2023-10-17,""171"",""1"",""5"",""14:27:34"",""14:28:18"",""44"""
"2023-10-17,""172"",""1"",""3"",""14:28:23"",""14:28:38"",""15"""
"2023-10-17,""173"",""1"",""5"",""14:28:35"",""14:29:55"",""80"""
"2023-10-17,""174"",""1"",""3"",""14:29:08"",""14:31:18"",""130"""
"2023-10-17,""175"",""1"",""5"",""14:30:27"",""14:31:26"",""59"""
"2023-10-17,""176"",""1"",""4"",""14:31:21"",""14:32:19"",""58"""
"2023-10-17,""177"",""1"",""5"",""14:36:43"",""14:36:48"",""5"""
"2023-10-17,""178"",""1"",""5"",""14:37:22"",""14:37:32"",""10"""
"2023-10-17,""179"",""1"",""5"",""14:37:33"",""14:39:18"",""105"""
"2023-10-17,""180"",""1"",""4"",""14:39:15"",""14:41:09"",""114"""
"2023-10-17,""181"",""1"",""5"",""14:39:46"",""14:41:12"",""86"""
"2023-10-17,""182"",""1"",""3"",""14:40:15"",""14:44:10"",""235"""
"2023-10-17,""183"",""1"",""4"",""14:40:33"",""14:44:28"",""235"""
"2023-10-17,""184"",""1"",""3"",""14:40:43"",""14:45:29"",""286"""
"2023-10-17,""185"",""1"",""4"",""14:43:16"",""14:45:58"",""162"""
"2023-10-17,""186"",""1"",""5"",""14:46:58"",""14:47:38"",""40"""
"2023-10-17,""187"",""1"",""4"",""14:47:44"",""14:47:53"",""9"""
"2023-10-17,""188"",""1"",""4"",""14:52:23"",""14:52:42"",""19"""
"2023-10-17,""189"",""1"",""5"",""14:52:31"",""14:52:47"",""16"""
"2023-10-17,""190"",""1"",""4"",""14:54:21"",""14:57:32"",""191"""
"2023-10-17,""191"",""1"",""5"",""14:59:21"",""15:00:06"",""45"""
"2023-10-17,""192"",""1"",""5"",""15:04:37"",""15:04:45"",""8"""
"2023-10-17,""193"",""1"",""5"",""15:05:01"",""15:05:56"",""55"""
"2023-10-17,""194"",""1"",""4"",""15:09:01"",""15:09:13"",""12"""
"2023-10-17,""195"",""1"",""4"",""15:09:14"",""15:10:08"",""54"""
"2023-10-17,""196"",""1"",""5"",""15:13:11"",""15:13:18"",""7"""
"2023-10-17,""197"",""1"",""4"",""15:16:59"",""15:17:10"",""11"""
"2023-10-17,""198"",""1"",""4"",""15:18:27"",""15:18:44"",""17"""
"2023-10-17,""199"",""1"",""4"",""15:19:01"",""15:20:35"",""94"""
"2023-10-17,""200"",""1"",""5"",""15:21:24"",""15:21:55"",""31"""
"2023-10-17,""201"",""1"",""5"",""15:23:17"",""15:24:09"",""52"""
"2023-10-17,""202"",""1"",""4"",""15:26:52"",""15:27:00"",""8"""
"2023-10-17,""203"",""1"",""4"",""15:28:04"",""15:28:10"",""6"""
"2023-10-17,""204"",""1"",""4"",""15:29:47"",""15:30:30"",""43"""
"2023-10-17,""205"",""1"",""4"",""15:36:15"",""15:36:23"",""8"""
"2023-10-17,""206"",""1"",""4"",""15:37:10"",""15:38:52"",""102"""
"2023-10-17,""207"",""1"",""5"",""15:38:31"",""15:39:00"",""29"""
"2023-10-17,""208"",""1"",""4"",""15:41:24"",""15:41:49"",""25"""
"2023-10-17,""209"",""1"",""4"",""15:41:35"",""15:42:30"",""55"""
"2023-10-17,""210"",""1"",""5"",""15:44:36"",""15:44:39"",""3"""
"2023-10-17,""211"",""1"",""5"",""15:46:20"",""15:46:32"",""12"""
"2023-10-17,""212"",""1"",""5"",""15:48:11"",""15:48:22"",""11"""
"2023-10-17,""213"",""1"",""4"",""15:48:20"",""15:49:05"",""45"""
"2023-10-17,""214"",""1"",""4"",""15:49:06"",""15:50:27"",""81"""
"2023-10-17,""215"",""1"",""5"",""15:50:00"",""15:55:41"",""341"""
"2023-10-17,""216"",""1"",""4"",""15:55:40"",""15:56:10"",""30"""
"2023-10-17,""217"",""1"",""5"",""16:01:37"",""16:01:44"",""7"""
"2023-10-17,""218"",""1"",""5"",""16:01:45"",""16:02:30"",""45"""
"2023-10-17,""219"",""1"",""4"",""16:02:01"",""16:02:48"",""47"""
"2023-10-17,""220"",""1"",""5"",""16:02:30"",""16:03:33"",""63"""
"2023-10-17,""221"",""1"",""5"",""16:03:02"",""16:05:48"",""166"""
"2023-10-17,""222"",""1"",""4"",""16:04:11"",""16:06:53"",""162"""
"2023-10-17,""223"",""1"",""4"",""16:04:59"",""16:08:24"",""205"""
"2023-10-17,""224"",""1"",""3"",""16:06:56"",""16:09:27"",""151"""
"2023-10-17,""225"",""1"",""4"",""16:09:45"",""16:11:35"",""110"""
"2023-10-17,""226"",""1"",""5"",""16:10:52"",""16:12:27"",""95"""
"2023-10-17,""227"",""1"",""4"",""16:13:34"",""16:14:45"",""71"""
"2023-10-17,""228"",""1"",""4"",""16:13:34"",""16:15:09"",""95"""
"2023-10-17,""229"",""1"",""2"",""16:13:49"",""16:15:32"",""103"""
"2023-10-17,""230"",""1"",""4"",""16:15:44"",""16:16:12"",""28"""
"2023-10-17,""231"",""1"",""4"",""16:17:40"",""16:18:17"",""37"""
"2023-10-17,""232"",""1"",""4"",""16:18:54"",""16:19:59"",""65"""
"2023-10-17,""233"",""1"",""5"",""16:19:51"",""16:20:35"",""44"""
"2023-10-17,""234"",""1"",""5"",""16:22:30"",""16:22:37"",""7"""
"2023-10-17,""235"",""1"",""5"",""16:23:57"",""16:24:18"",""21"""
"2023-10-17,""236"",""1"",""3"",""16:32:14"",""16:32:31"",""17"""
"2023-10-17,""237"",""1"",""5"",""16:33:27"",""16:33:55"",""28"""
"2023-10-17,""238"",""1"",""4"",""16:33:35"",""16:34:27"",""52"""
"2023-10-17,""239"",""1"",""4"",""16:39:27"",""16:40:09"",""42"""
"2023-10-17,""240"",""1"",""5"",""16:40:48"",""16:40:55"",""7"""
"2023-10-17,""241"",""1"",""5"",""16:41:11"",""16:42:59"",""108"""
"2023-10-17,""242"",""1"",""5"",""16:42:52"",""16:44:11"",""79"""
"2023-10-17,""243"",""1"",""5"",""16:43:24"",""16:45:42"",""138"""
"2023-10-17,""244"",""1"",""4"",""16:43:42"",""16:49:52"",""370"""
"2023-10-17,""245"",""1"",""3"",""16:48:07"",""16:49:59"",""112"""
"2023-10-17,""246"",""1"",""4"",""16:48:36"",""16:51:18"",""162"""
"2023-10-17,""247"",""1"",""5"",""17:04:47"",""17:05:07"",""20"""
"2023-10-17,""248"",""1"",""5"",""17:17:12"",""17:17:22"",""10"""
"2023-10-17,""249"",""1"",""4"",""17:20:01"",""17:20:10"",""9"""
"2023-10-17,""250"",""1"",""4"",""17:23:14"",""17:23:26"",""12"""
"2023-10-17,""251"",""1"",""4"",""17:32:22"",""17:32:56"",""34"""
"2023-10-17,""252"",""1"",""5"",""17:33:31"",""17:34:17"",""46"""
"2023-10-17,""253"",""1"",""4"",""17:34:03"",""17:35:18"",""75"""
"2023-10-17,""254"",""1"",""4"",""17:37:53"",""17:39:08"",""75"""
"2023-10-17,""255"",""1"",""5"",""17:39:17"",""17:39:49"",""32"""
"2023-10-17,""256"",""1"",""5"",""17:44:00"",""17:44:32"",""32"""
"2023-10-17,""257"",""1"",""5"",""17:45:22"",""17:45:27"",""5"""
"2023-10-17,""258"",""1"",""4"",""17:53:58"",""17:54:11"",""13"""
"2023-10-17,""259"",""1"",""5"",""17:54:28"",""17:54:45"",""17"""
"2023-10-18,""101"",""1"",""3"",""08:31:16"",""08:31:32"",""16"""
"2023-10-18,""102"",""1"",""4"",""08:31:25"",""08:31:41"",""16"""
"2023-10-18,""103"",""1"",""3"",""08:31:34"",""08:33:39"",""125"""
"2023-10-18,""104"",""1"",""5"",""08:47:16"",""08:47:35"",""19"""
"2023-10-18,""105"",""1"",""5"",""09:08:26"",""09:09:57"",""91"""
"2023-10-18,""106"",""1"",""5"",""09:18:40"",""09:19:15"",""35"""
"2023-10-18,""107"",""1"",""5"",""09:19:02"",""09:23:00"",""238"""
"2023-10-18,""108"",""1"",""5"",""09:25:31"",""09:26:37"",""66"""
"2023-10-18,""109"",""1"",""5"",""09:25:32"",""09:26:41"",""69"""
"2023-10-18,""110"",""1"",""5"",""09:28:43"",""09:30:15"",""92"""
"2023-10-18,""111"",""1"",""5"",""09:31:47"",""09:31:55"",""8"""
"2023-10-18,""112"",""1"",""4"",""09:36:12"",""09:37:12"",""60"""
"2023-10-18,""113"",""1"",""5"",""09:37:34"",""09:38:39"",""65"""
"2023-10-18,""114"",""1"",""4"",""09:37:46"",""09:42:21"",""275"""
"2023-10-18,""115"",""1"",""5"",""09:47:57"",""09:48:11"",""14"""
"2023-10-18,""116"",""1"",""5"",""09:57:44"",""09:58:33"",""49"""
"2023-10-18,""117"",""1"",""4"",""10:01:40"",""10:03:50"",""130"""
"2023-10-18,""118"",""1"",""4"",""10:02:40"",""10:10:08"",""448"""
"2023-10-18,""119"",""1"",""5"",""10:12:12"",""10:12:55"",""43"""
"2023-10-18,""120"",""1"",""3"",""10:22:12"",""10:24:44"",""152"""
"2023-10-18,""121"",""1"",""5"",""10:23:04"",""10:25:54"",""170"""
"2023-10-18,""122"",""1"",""5"",""10:26:20"",""10:27:12"",""52"""
"2023-10-18,""123"",""1"",""5"",""10:30:01"",""10:31:42"",""101"""
"2023-10-18,""124"",""1"",""5"",""10:38:35"",""10:40:39"",""124"""
"2023-10-18,""125"",""1"",""5"",""10:39:51"",""10:44:36"",""285"""
"2023-10-18,""126"",""1"",""5"",""10:46:39"",""10:49:26"",""167"""
"2023-10-18,""127"",""1"",""4"",""10:48:55"",""10:56:34"",""459"""
"2023-10-18,""128"",""1"",""3"",""10:49:37"",""10:56:48"",""431"""
"2023-10-18,""129"",""1"",""3"",""10:49:45"",""10:58:46"",""541"""
"2023-10-18,""130"",""1"",""4"",""10:56:47"",""10:58:47"",""120"""
"2023-10-18,""131"",""1"",""4"",""10:58:14"",""10:59:42"",""88"""
"2023-10-18,""132"",""1"",""4"",""10:59:52"",""11:01:22"",""90"""
"2023-10-18,""133"",""1"",""4"",""11:01:17"",""11:02:55"",""98"""
"2023-10-18,""134"",""1"",""3"",""11:20:25"",""11:22:02"",""97"""
"2023-10-18,""135"",""1"",""3"",""11:20:54"",""11:24:11"",""197"""
"2023-10-18,""136"",""1"",""5"",""11:21:30"",""11:26:49"",""319"""
"2023-10-18,""137"",""1"",""3"",""11:22:03"",""11:27:08"",""305"""
"2023-10-18,""138"",""1"",""5"",""11:25:16"",""11:28:17"",""181"""
"2023-10-18,""139"",""1"",""5"",""11:25:25"",""11:28:29"",""184"""
"2023-10-18,""140"",""1"",""3"",""11:25:37"",""11:28:43"",""186"""
"2023-10-18,""141"",""1"",""5"",""11:27:43"",""11:29:14"",""91"""
"2023-10-18,""142"",""1"",""3"",""11:30:26"",""11:30:32"",""6"""
"2023-10-18,""143"",""1"",""5"",""11:39:31"",""11:39:51"",""20"""
"2023-10-18,""144"",""1"",""3"",""11:39:43"",""11:39:56"",""13"""
"2023-10-18,""145"",""1"",""5"",""11:40:53"",""11:41:15"",""22"""
"2023-10-18,""146"",""1"",""5"",""11:46:56"",""11:49:36"",""160"""
"2023-10-18,""147"",""1"",""5"",""11:49:13"",""11:50:20"",""67"""
"2023-10-18,""148"",""1"",""5"",""11:49:23"",""11:53:10"",""227"""
"2023-10-18,""149"",""1"",""5"",""11:49:47"",""11:53:42"",""235"""
"2023-10-18,""150"",""1"",""4"",""11:54:20"",""11:54:28"",""8"""
"2023-10-18,""151"",""1"",""5"",""11:56:30"",""11:56:44"",""14"""
"2023-10-18,""152"",""1"",""5"",""12:00:11"",""12:00:36"",""25"""
"2023-10-18,""153"",""1"",""4"",""12:06:58"",""12:07:23"",""25"""
"2023-10-18,""154"",""1"",""4"",""12:15:49"",""12:17:52"",""123"""
"2023-10-18,""155"",""1"",""4"",""12:18:06"",""12:18:38"",""32"""
"2023-10-18,""156"",""1"",""4"",""12:19:21"",""12:20:58"",""97"""
"2023-10-18,""157"",""1"",""4"",""12:20:46"",""12:22:03"",""77"""
"2023-10-18,""158"",""1"",""4"",""12:25:25"",""12:26:24"",""59"""
"2023-10-18,""159"",""1"",""4"",""12:29:41"",""12:34:45"",""304"""
"2023-10-18,""160"",""1"",""4"",""12:33:42"",""12:37:39"",""237"""
"2023-10-18,""161"",""1"",""4"",""12:34:39"",""12:39:52"",""313"""
"2023-10-18,""162"",""1"",""3"",""12:37:53"",""12:44:56"",""423"""
"2023-10-18,""163"",""1"",""5"",""12:42:15"",""12:45:12"",""177"""
"2023-10-18,""164"",""1"",""4"",""12:43:06"",""12:47:12"",""246"""
"2023-10-18,""165"",""1"",""5"",""12:43:48"",""12:47:30"",""222"""
"2023-10-18,""166"",""1"",""5"",""12:45:10"",""12:48:44"",""214"""
"2023-10-18,""167"",""1"",""4"",""12:45:18"",""12:48:50"",""212"""
"2023-10-18,""168"",""1"",""3"",""12:45:28"",""12:50:22"",""294"""
"2023-10-18,""169"",""1"",""2"",""12:47:06"",""12:50:56"",""230"""
"2023-10-18,""170"",""1"",""2"",""12:48:54"",""12:55:05"",""371"""
"2023-10-18,""171"",""1"",""2"",""12:53:49"",""12:57:18"",""209"""
"2023-10-18,""172"",""1"",""4"",""12:57:40"",""12:58:25"",""45"""
"2023-10-18,""173"",""1"",""5"",""13:01:08"",""13:01:50"",""42"""
"2023-10-18,""174"",""1"",""5"",""13:01:18"",""13:08:08"",""410"""
"2023-10-18,""175"",""1"",""4"",""13:10:43"",""13:12:01"",""78"""
"2023-10-18,""176"",""1"",""5"",""13:17:44"",""13:18:31"",""47"""
"2023-10-18,""177"",""1"",""4"",""13:21:09"",""13:26:14"",""305"""
"2023-10-18,""178"",""1"",""5"",""13:26:42"",""13:26:48"",""6"""
"2023-10-18,""179"",""1"",""5"",""13:27:28"",""13:29:44"",""136"""
"2023-10-18,""180"",""1"",""5"",""13:29:30"",""13:31:08"",""98"""
"2023-10-18,""181"",""1"",""4"",""13:29:44"",""13:31:23"",""99"""
"2023-10-18,""182"",""1"",""4"",""13:30:28"",""13:32:57"",""149"""
"2023-10-18,""183"",""1"",""5"",""13:30:36"",""13:34:02"",""206"""
"2023-10-18,""184"",""1"",""4"",""13:31:36"",""13:36:30"",""294"""
"2023-10-18,""185"",""1"",""4"",""13:33:30"",""13:37:59"",""269"""
"2023-10-18,""186"",""1"",""3"",""13:35:42"",""13:38:20"",""158"""
"2023-10-18,""187"",""1"",""3"",""13:36:34"",""13:38:28"",""114"""
"2023-10-18,""188"",""1"",""4"",""13:37:48"",""13:39:23"",""95"""
"2023-10-18,""189"",""1"",""5"",""13:41:18"",""13:43:56"",""158"""
"2023-10-18,""190"",""1"",""4"",""13:44:56"",""13:45:24"",""28"""
"2023-10-18,""191"",""1"",""4"",""13:45:15"",""13:46:48"",""93"""
"2023-10-18,""192"",""1"",""5"",""13:46:24"",""13:48:27"",""123"""
"2023-10-18,""193"",""1"",""5"",""13:48:23"",""13:50:52"",""149"""
"2023-10-18,""194"",""1"",""5"",""13:55:43"",""13:55:48"",""5"""
"2023-10-18,""195"",""1"",""5"",""13:56:29"",""13:59:43"",""194"""
"2023-10-18,""196"",""1"",""5"",""13:59:23"",""13:59:48"",""25"""
"2023-10-18,""197"",""1"",""5"",""14:00:32"",""14:00:37"",""5"""
"2023-10-18,""198"",""1"",""4"",""14:01:06"",""14:03:05"",""119"""
"2023-10-18,""199"",""1"",""5"",""14:05:40"",""14:06:07"",""27"""
"2023-10-18,""200"",""1"",""3"",""14:07:39"",""14:08:12"",""33"""
"2023-10-18,""201"",""1"",""5"",""14:13:30"",""14:15:32"",""122"""
"2023-10-18,""202"",""1"",""4"",""14:15:02"",""14:15:48"",""46"""
